Price,Adj Close,Close,High,Low,Open,Volume
Ticker,JPM,JPM,JPM,JPM,JPM,JPM
Date,,,,,,
2020-04-07,79.35738372802734,90.63999938964844,94.5,90.37999725341797,94.44999694824219,22563800
2020-04-08,82.56180572509766,94.30000305175781,94.86000061035156,90.55000305175781,92.0999984741211,22903300
2020-04-09,89.9687271118164,102.76000213623047,104.38999938964844,96.88999938964844,96.91999816894531,42055900
2020-04-13,85.96760559082031,98.19000244140625,103.11000061035156,97.30000305175781,103.11000061035156,26911900
2020-04-14,83.61243438720703,95.5,102.0,93.63999938964844,101.0199966430664,46151300
2020-04-15,79.48872375488281,90.79000091552734,92.02999877929688,90.12999725341797,91.1500015258789,30118600
2020-04-16,76.45941162109375,87.33000183105469,90.56999969482422,87.05000305175781,90.2300033569336,32449600
2020-04-17,83.33226013183594,95.18000030517578,95.69999694824219,90.95999908447266,92.0,30191900
2020-04-20,80.29419708251953,91.70999908447266,94.70999908447266,90.45999908447266,92.47000122070312,23679400
2020-04-21,77.96530151367188,89.05000305175781,91.37999725341797,88.33000183105469,88.62000274658203,23035000
2020-04-22,78.21920776367188,89.33999633789062,91.87000274658203,89.18000030517578,90.69000244140625,16662400
2020-04-23,78.26299285888672,89.38999938964844,91.27999877929688,89.26000213623047,89.73999786376953,16638800
2020-04-24,79.41867065429688,90.70999908447266,91.0999984741211,88.48999786376953,90.63999938964844,15809200
2020-04-27,82.84196472167969,94.62000274658203,95.62999725341797,91.54000091552734,91.94000244140625,22870200
2020-04-28,83.42857360839844,95.29000091552734,98.36000061035156,95.02999877929688,97.80999755859375,20238900
2020-04-29,85.67864990234375,97.86000061035156,99.44999694824219,97.2699966430664,99.08000183105469,20462600
2020-04-30,83.8400650024414,95.76000213623047,96.83999633789062,94.55000305175781,95.5999984741211,19127600
2020-05-01,81.64249420166016,93.25,93.73999786376953,91.83999633789062,93.5,18547700
2020-05-04,80.67066955566406,92.13999938964844,92.66999816894531,90.80000305175781,92.0199966430664,15725900
2020-05-05,80.54811096191406,92.0,94.20999908447266,91.9000015258789,93.6500015258789,18064100
2020-05-06,79.03343963623047,90.2699966430664,92.76000213623047,89.93000030517578,92.16000366210938,20978000
2020-05-07,79.85643005371094,91.20999908447266,92.91000366210938,90.58000183105469,91.33999633789062,16771900
2020-05-08,81.16097259521484,92.69999694824219,94.08000183105469,92.11000061035156,92.80000305175781,20487800
2020-05-11,78.77078247070312,89.97000122070312,91.11000061035156,89.33000183105469,91.11000061035156,31907600
2020-05-12,76.1967544555664,87.02999877929688,90.79000091552734,86.9000015258789,90.1500015258789,27962900
2020-05-13,73.57017517089844,84.02999877929688,86.86000061035156,83.4000015258789,86.37999725341797,35451600
2020-05-14,76.6257553100586,87.5199966430664,88.11000061035156,82.4000015258789,82.72000122070312,35152500
2020-05-15,75.2073974609375,85.9000015258789,87.27999877929688,85.30000305175781,86.8499984741211,26099000
2020-05-18,79.19102478027344,90.44999694824219,91.1500015258789,87.87999725341797,88.69000244140625,30504400
2020-05-19,77.63262939453125,88.66999816894531,91.19999694824219,88.58999633789062,90.05000305175781,19597300
2020-05-20,79.96149444580078,91.33000183105469,92.38999938964844,90.37000274658203,90.70999908447266,20552400
2020-05-21,78.94588470458984,90.16999816894531,91.76000213623047,89.66999816894531,90.2699966430664,14621400
2020-05-22,78.33301544189453,89.47000122070312,90.36000061035156,88.72000122070312,90.01000213623047,13557900
2020-05-26,83.8926010131836,95.81999969482422,97.5,92.61000061035156,92.88999938964844,41233900
2020-05-27,88.75174713134766,101.37000274658203,102.58000183105469,98.80000305175781,102.06999969482422,39402000
2020-05-28,87.4297103881836,99.86000061035156,102.94999694824219,99.4000015258789,102.94000244140625,24713900
2020-05-29,85.19712829589844,97.30999755859375,99.18000030517578,96.77999877929688,98.66000366210938,26526400
2020-06-01,86.3265380859375,98.5999984741211,99.51000213623047,97.37999725341797,97.75,15176800
2020-06-02,86.615478515625,98.93000030517578,100.41999816894531,97.93000030517578,100.27999877929688,21195000
2020-06-03,91.29076385498047,104.2699966430664,104.91999816894531,101.05999755859375,101.58000183105469,25941100
2020-06-04,93.19066619873047,106.44000244140625,106.61000061035156,102.79000091552734,103.81999969482422,26784700
2020-06-05,97.38440704345703,111.2300033569336,115.7699966430664,109.52999877929688,114.93000030517578,42231000
2020-06-08,99.32804870605469,113.44999694824219,114.19000244140625,111.94000244140625,113.41000366210938,24881800
2020-06-09,96.78028869628906,110.54000091552734,111.62999725341797,109.01000213623047,110.6500015258789,17031100
2020-06-10,92.85797119140625,106.05999755859375,110.51000213623047,105.8499984741211,110.45999908447266,24913300
2020-06-11,85.10958862304688,97.20999908447266,101.58000183105469,96.54000091552734,100.02999877929688,36259200
2020-06-12,87.43846893310547,99.87000274658203,101.12999725341797,97.33000183105469,100.70999908447266,24856800
2020-06-15,88.64668273925781,101.25,101.43000030517578,95.87000274658203,96.41999816894531,22153600
2020-06-16,89.35585021972656,102.05999755859375,105.68000030517578,99.30999755859375,105.37000274658203,22193600
2020-06-17,87.09700012207031,99.4800033569336,102.54000091552734,99.20999908447266,102.52999877929688,15639800
2020-06-18,86.62421417236328,98.94000244140625,100.5199966430664,98.12999725341797,98.66999816894531,16591900
2020-06-19,85.63489532470703,97.80999755859375,100.5999984741211,96.7300033569336,100.52999877929688,40371200
2020-06-22,84.70682525634766,96.75,97.94999694824219,96.54000091552734,97.25,16216900
2020-06-23,85.73995208740234,97.93000030517578,99.97000122070312,97.8499984741211,98.97000122070312,15381400
2020-06-24,82.87699127197266,94.66000366210938,96.83999633789062,94.30999755859375,96.75,22919800
2020-06-25,85.7662124633789,97.95999908447266,98.20999908447266,94.26000213623047,94.3499984741211,25743600
2020-06-26,81.06466674804688,92.58999633789062,95.37000274658203,92.0,95.11000061035156,41896300
2020-06-29,81.42362213134766,93.0,94.48999786376953,92.18000030517578,93.4000015258789,18499700
2020-06-30,82.3516616821289,94.05999755859375,94.66000366210938,92.56999969482422,92.83000183105469,19137000
2020-07-01,81.65126037597656,93.26000213623047,95.70999908447266,93.02999877929688,94.88999938964844,18755700
2020-07-02,81.91646575927734,92.66000366210938,94.95999908447266,91.93000030517578,94.73999786376953,27845600
2020-07-06,83.98517608642578,95.0,95.19999694824219,93.4800033569336,94.43000030517578,18625300
2020-07-07,81.61589813232422,92.31999969482422,94.0999984741211,92.0,93.81999969482422,25757200
2020-07-08,82.48226165771484,93.30000305175781,93.33999633789062,91.80000305175781,92.29000091552734,18762200
2020-07-09,80.69646453857422,91.27999877929688,94.12000274658203,90.77999877929688,93.5199966430664,25600800
2020-07-10,85.10791015625,96.2699966430664,96.83999633789062,91.87000274658203,92.0,28954200
2020-07-13,86.32791900634766,97.6500015258789,99.2699966430664,96.2300033569336,98.7300033569336,32079200
2020-07-14,86.82298278808594,98.20999908447266,99.94999694824219,96.63999938964844,98.37000274658203,42731700
2020-07-15,88.16674041748047,99.7300033569336,101.29000091552734,98.6500015258789,100.88999938964844,22508400
2020-07-16,88.41429138183594,100.01000213623047,101.22000122070312,98.55000305175781,98.77999877929688,16886900
2020-07-17,86.77877044677734,98.16000366210938,100.08000183105469,98.13999938964844,100.0,16137700
2020-07-20,86.01849365234375,97.30000305175781,98.38999938964844,97.26000213623047,97.43000030517578,14458100
2020-07-21,87.88385009765625,99.41000366210938,100.05000305175781,97.63999938964844,97.70999908447266,17798100
2020-07-22,87.24734497070312,98.69000244140625,100.12999725341797,97.52999877929688,99.6500015258789,14271200
2020-07-23,87.50370788574219,98.9800033569336,99.3499984741211,97.97000122070312,98.5,12870200
2020-07-24,86.88484191894531,98.27999877929688,99.80000305175781,97.94000244140625,99.5999984741211,12744200
2020-07-27,85.66487884521484,96.9000015258789,97.62999725341797,96.16999816894531,97.51000213623047,11959100
2020-07-28,86.03616333007812,97.31999969482422,97.88999938964844,96.5,96.5,11754300
2020-07-29,88.1225357055664,99.68000030517578,99.70999908447266,97.0,97.06999969482422,12743500
2020-07-30,85.77094268798828,97.0199966430664,97.73999786376953,96.05000305175781,97.54000091552734,14834800
2020-07-31,85.43502044677734,96.63999938964844,96.93000030517578,95.25,96.4800033569336,14535000
2020-08-03,84.9576187133789,96.0999984741211,97.56999969482422,95.8499984741211,97.0199966430664,12962800
2020-08-04,84.47139739990234,95.55000305175781,95.94999694824219,95.02999877929688,95.91000366210938,13366200
2020-08-05,85.93891906738281,97.20999908447266,98.47000122070312,95.72000122070312,95.87000274658203,15260900
2020-08-06,85.96546173095703,97.23999786376953,98.0999984741211,96.54000091552734,97.58000183105469,10482100
2020-08-07,87.85731506347656,99.37999725341797,99.48999786376953,96.55999755859375,96.93000030517578,14743700
2020-08-10,88.97123718261719,100.63999938964844,102.04000091552734,100.02999877929688,100.11000061035156,14989900
2020-08-11,91.78253173828125,103.81999969482422,106.16000366210938,103.51000213623047,103.86000061035156,31518600
2020-08-12,91.00456237792969,102.94000244140625,106.43000030517578,101.70999908447266,106.16000366210938,19240800
2020-08-13,90.50064086914062,102.37000274658203,103.36000061035156,101.63999938964844,102.0,13598600
2020-08-14,90.53602600097656,102.41000366210938,103.30999755859375,101.41999816894531,101.5,12134400
2020-08-17,88.14905548095703,99.70999908447266,102.0,99.52999877929688,101.5,14988000
2020-08-18,86.92022705078125,98.31999969482422,99.91000366210938,98.12000274658203,99.91000366210938,13246500
2020-08-19,87.12356567382812,98.55000305175781,100.58999633789062,98.33999633789062,98.91999816894531,13533000
2020-08-20,86.08037567138672,97.37000274658203,98.02999877929688,96.80000305175781,97.26000213623047,13672600
2020-08-21,86.03616333007812,97.31999969482422,98.56999969482422,96.94000244140625,97.2699966430664,12228300
2020-08-24,88.45848083496094,100.05999755859375,100.20999908447266,97.41999816894531,98.44999694824219,17898300
2020-08-25,88.84746551513672,100.5,101.9800033569336,99.80000305175781,101.2699966430664,13648900
2020-08-26,87.6009521484375,99.08999633789062,100.2699966430664,99.05000305175781,99.94000244140625,12052400
2020-08-27,90.48295593261719,102.3499984741211,102.6500015258789,99.0,99.0,22163900
2020-08-28,90.8542709350586,102.7699966430664,103.25,101.80999755859375,103.13999938964844,13756700
2020-08-31,88.57342529296875,100.19000244140625,102.18000030517578,100.0199966430664,102.12000274658203,14219400
2020-09-01,88.5291976928711,100.13999938964844,100.87000274658203,99.04000091552734,99.55000305175781,11595600
2020-09-02,89.86412811279297,101.6500015258789,101.94000244140625,99.55999755859375,99.94999694824219,14475700
2020-09-03,89.58123016357422,101.33000183105469,104.98999786376953,100.63999938964844,103.31999969482422,23281200
2020-09-04,91.51731872558594,103.5199966430664,105.20999908447266,101.37000274658203,104.05000305175781,26325500
2020-09-08,88.334716796875,99.91999816894531,103.56999969482422,99.4800033569336,102.9800033569336,22108600
2020-09-09,89.17456817626953,100.87000274658203,101.69000244140625,99.55999755859375,100.80000305175781,13434000
2020-09-10,88.2551498413086,99.83000183105469,102.41999816894531,99.63999938964844,101.4000015258789,15922800
2020-09-11,89.35137176513672,101.06999969482422,101.36000061035156,99.58999633789062,99.97000122070312,13784300
2020-09-14,90.58904266357422,102.47000122070312,103.45999908447266,101.37000274658203,101.51000213623047,19017400
2020-09-15,87.76893615722656,99.27999877929688,102.8499984741211,99.13999938964844,102.7300033569336,23683000
2020-09-16,88.1402359008789,99.69999694824219,101.12999725341797,98.76000213623047,99.43000030517578,19270600
2020-09-17,87.13240051269531,98.55999755859375,99.33999633789062,97.70999908447266,98.69999694824219,18290100
2020-09-18,86.94673156738281,98.3499984741211,99.48999786376953,97.44000244140625,97.88999938964844,20121600
2020-09-21,84.25922393798828,95.30999755859375,96.05000305175781,93.81999969482422,95.19999694824219,28378800
2020-09-22,83.33979797363281,94.2699966430664,95.66000366210938,93.66999816894531,94.95999908447266,19257000
2020-09-23,81.98719787597656,92.73999786376953,95.3499984741211,92.66000366210938,94.77999877929688,19952700
2020-09-24,81.91646575927734,92.66000366210938,94.30000305175781,91.37999725341797,92.31999969482422,18366500
2020-09-25,82.632568359375,93.47000122070312,93.72000122070312,91.87000274658203,92.05000305175781,13293100
2020-09-28,85.01068115234375,96.16000366210938,96.93000030517578,94.3499984741211,95.05999755859375,20894100
2020-09-29,84.29457092285156,95.3499984741211,96.02999877929688,94.33000183105469,96.02999877929688,12848200
2020-09-30,85.10791015625,96.2699966430664,97.19999694824219,95.26000213623047,95.3499984741211,16400600
2020-10-01,85.72675323486328,96.97000122070312,97.7699966430664,96.02999877929688,97.12000274658203,15778700
2020-10-02,86.54009246826172,97.88999938964844,98.58999633789062,95.08999633789062,95.25,15149600
2020-10-05,88.36921691894531,99.04000091552734,99.25,97.52999877929688,98.31999969482422,13871900
2020-10-06,87.4591064453125,98.0199966430664,100.86000061035156,97.51000213623047,100.06999969482422,19220400
2020-10-07,88.98487091064453,99.7300033569336,100.3499984741211,98.66999816894531,98.95999908447266,16358500
2020-10-08,90.8139877319336,101.77999877929688,101.91999816894531,99.9000015258789,100.51000213623047,15659000
2020-10-09,90.29650115966797,101.19999694824219,102.11000061035156,100.11000061035156,102.0,13689100
2020-10-12,91.40289306640625,102.44000244140625,103.0,100.8499984741211,101.0999984741211,16058000
2020-10-13,89.92173767089844,100.77999877929688,103.22000122070312,100.26000213623047,103.0,21697300
2020-10-14,89.42208862304688,100.22000122070312,101.93000030517578,100.0999984741211,101.02999877929688,15204100
2020-10-15,90.76046752929688,101.72000122070312,101.77999877929688,99.04000091552734,99.0999984741211,17171200
2020-10-16,90.5730972290039,101.51000213623047,102.33000183105469,100.72000122070312,101.41000366210938,13275000
2020-10-19,89.04733276367188,99.80000305175781,101.87000274658203,99.55999755859375,101.5999984741211,11725700
2020-10-20,89.55592346191406,100.37000274658203,101.7699966430664,100.12000274658203,100.30999755859375,11257100
2020-10-21,88.66363525390625,99.37000274658203,100.98999786376953,99.33000183105469,100.36000061035156,10730500
2020-10-22,91.79547882080078,102.87999725341797,103.23999786376953,99.30999755859375,99.31999969482422,14837200
2020-10-23,92.62528991699219,103.80999755859375,104.44999694824219,102.93000030517578,103.5,15087600
2020-10-26,90.33218383789062,101.23999786376953,102.69999694824219,100.25,102.6500015258789,12410700
2020-10-27,88.62796783447266,99.33000183105469,100.91999816894531,99.16000366210938,100.51000213623047,10391700
2020-10-28,86.1385726928711,96.54000091552734,98.30000305175781,96.06999969482422,97.5,16389500
2020-10-29,86.70069885253906,97.16999816894531,97.9800033569336,95.23999786376953,96.12000274658203,14208800
2020-10-30,87.47695922851562,98.04000091552734,98.41999816894531,96.2300033569336,97.91000366210938,15194500
2020-11-02,89.4488525390625,100.25,100.87999725341797,97.86000061035156,99.38999938964844,15011600
2020-11-03,92.26837158203125,103.41000366210938,104.73999786376953,102.69000244140625,103.0199966430664,17482600
2020-11-04,89.4488525390625,100.25,102.06999969482422,98.93000030517578,101.0,18886500
2020-11-05,93.1070785522461,104.3499984741211,105.0999984741211,101.0,101.05999755859375,17837400
2020-11-06,91.86685943603516,102.95999908447266,105.0999984741211,102.38999938964844,105.02999877929688,12552800
2020-11-09,104.30493927001953,116.9000015258789,118.9000015258789,110.3499984741211,113.16000366210938,47792400
2020-11-10,103.96586608886719,116.5199966430664,117.44999694824219,114.69000244140625,117.3499984741211,20539300
2020-11-11,102.4133529663086,114.77999877929688,116.95999908447266,113.95999908447266,116.88999938964844,14443400
2020-11-12,101.15525817871094,113.37000274658203,113.95999908447266,112.05999755859375,112.52999877929688,22063000
2020-11-13,101.78878021240234,114.08000183105469,114.86000061035156,113.56999969482422,114.69999694824219,11847900
2020-11-16,104.66183471679688,117.30000305175781,118.61000061035156,115.7300033569336,117.79000091552734,19858600
2020-11-17,103.60004425048828,116.11000061035156,116.44000244140625,114.58000183105469,115.38999938964844,14553200
2020-11-18,102.83271789550781,115.25,118.61000061035156,115.19999694824219,117.33999633789062,12571200
2020-11-19,103.10930633544922,115.55999755859375,115.81999969482422,113.55999755859375,114.18000030517578,10202500
2020-11-20,102.22596740722656,114.56999969482422,115.6500015258789,114.08999633789062,114.43000030517578,12718900
2020-11-23,105.1704330444336,117.87000274658203,118.16999816894531,115.56999969482422,116.05000305175781,13209200
2020-11-24,110.03321838378906,123.31999969482422,123.5,119.70999908447266,120.06999969482422,20121600
2020-11-25,108.88221740722656,122.02999877929688,122.37999725341797,120.47000122070312,121.37000274658203,11715600
2020-11-27,108.15949249267578,121.22000122070312,122.3499984741211,121.08000183105469,122.0,5983600
2020-11-30,105.17933654785156,117.87999725341797,120.72000122070312,117.7699966430664,120.0,14411800
2020-12-01,106.83895874023438,119.73999786376953,121.58000183105469,119.62999725341797,120.33999633789062,12668900
2020-12-02,108.89114379882812,122.04000091552734,122.30999755859375,119.2699966430664,119.69999694824219,10811300
2020-12-03,108.17733001708984,121.23999786376953,121.88999938964844,120.36000061035156,121.8499984741211,12904400
2020-12-04,109.1588134765625,122.33999633789062,123.29000091552734,121.69000244140625,122.4800033569336,13583700
2020-12-07,108.74838256835938,121.87999725341797,122.16999816894531,120.20999908447266,121.1500015258789,9724300
2020-12-08,108.85546112060547,122.0,122.33000183105469,120.76000213623047,121.04000091552734,9592100
2020-12-09,108.00780487060547,121.05000305175781,123.30000305175781,120.44000244140625,123.16999816894531,13073900
2020-12-10,107.31183624267578,120.2699966430664,120.77999877929688,119.55999755859375,119.98999786376953,13668400
2020-12-11,106.67833709716797,119.55999755859375,120.0199966430664,118.37000274658203,118.94000244140625,9981600
2020-12-14,105.55411529541016,118.30000305175781,121.41999816894531,118.11000061035156,121.33999633789062,12112400
2020-12-15,107.35643768310547,120.31999969482422,120.9000015258789,118.62000274658203,119.29000091552734,12590200
2020-12-16,107.66873931884766,120.66999816894531,121.08000183105469,119.86000061035156,120.30000305175781,11169400
2020-12-17,106.77647399902344,119.66999816894531,121.44999694824219,119.58000183105469,121.26000213623047,11618000
2020-12-18,106.25004577636719,119.08000183105469,119.87999725341797,118.2699966430664,119.13999938964844,28954800
2020-12-21,110.23844146728516,123.55000305175781,125.0,121.08999633789062,123.16999816894531,28323600
2020-12-22,108.56099700927734,121.66999816894531,123.5199966430664,121.61000061035156,123.38999938964844,11788200
2020-12-23,111.59468841552734,125.06999969482422,126.5199966430664,122.3499984741211,122.77999877929688,14973200
2020-12-24,111.10394287109375,124.5199966430664,125.55000305175781,123.56999969482422,125.08999633789062,4164900
2020-12-28,111.8355941772461,125.33999633789062,126.6500015258789,124.79000091552734,125.81999969482422,8072600
2020-12-29,111.54115295410156,125.01000213623047,126.27999877929688,124.88999938964844,126.19999694824219,8389200
2020-12-30,111.85343933105469,125.36000061035156,125.8499984741211,124.9000015258789,125.48999786376953,7398000
2020-12-31,113.37919616699219,127.06999969482422,127.33000183105469,124.81999969482422,125.08999633789062,8580200
2021-01-04,112.30847930908203,125.87000274658203,127.86000061035156,124.77999877929688,127.5,16819900
2021-01-05,112.91960906982422,125.6500015258789,126.30000305175781,123.7699966430664,124.98999786376953,13731200
2021-01-06,118.22184753417969,131.5500030517578,132.77000427246094,127.87999725341797,129.8800048828125,24909100
2021-01-07,122.1041259765625,135.8699951171875,138.19000244140625,134.9199981689453,135.69000244140625,21940400
2021-01-08,122.23896789550781,136.02000427246094,136.35000610351562,134.1199951171875,135.97000122070312,12035100
2021-01-11,124.06326293945312,138.0500030517578,138.1999969482422,134.11000061035156,134.5800018310547,15937900
2021-01-12,126.01342010498047,140.22000122070312,141.66000366210938,138.8300018310547,139.44000244140625,18033500
2021-01-13,126.13024139404297,140.35000610351562,140.7899932861328,138.10000610351562,138.58999633789062,14816800
2021-01-14,126.86717987060547,141.1699981689453,142.75,140.0,140.49000549316406,18565600
2021-01-15,124.593505859375,138.63999938964844,141.64999389648438,137.00999450683594,137.42999267578125,27881000
2021-01-19,124.0542984008789,138.0399932861328,140.6999969482422,137.82000732421875,139.86000061035156,19843800
2021-01-20,122.19400787353516,135.97000122070312,138.1699981689453,135.44000244140625,137.82000732421875,16028800
2021-01-21,121.1695327758789,134.8300018310547,136.16000366210938,134.32000732421875,135.69000244140625,13411700
2021-01-22,120.23489379882812,133.7899932861328,134.39999389648438,132.1999969482422,132.69000244140625,12933200
2021-01-25,118.73406982421875,132.1199951171875,133.1699981689453,130.05999755859375,132.13999938964844,14212800
2021-01-26,118.2488021850586,131.5800018310547,133.1699981689453,131.33999633789062,132.75,11307800
2021-01-27,114.90567779541016,127.86000061035156,129.85000610351562,127.3499984741211,129.58999633789062,17603900
2021-01-28,116.92770385742188,130.11000061035156,132.1699981689453,128.99000549316406,129.89999389648438,13761800
2021-01-29,115.63362884521484,128.6699981689453,131.72000122070312,128.19000244140625,131.19000244140625,14808100
2021-02-01,116.48736572265625,129.6199951171875,130.07000732421875,128.47999572753906,129.39999389648438,11080700
2021-02-02,120.07310485839844,133.61000061035156,134.38999938964844,131.22000122070312,131.94000244140625,12253600
2021-02-03,121.44810485839844,135.13999938964844,135.75999450683594,133.50999450683594,133.64999389648438,10600800
2021-02-04,124.24301147460938,138.25,138.66000366210938,135.47000122070312,135.47000122070312,12419500
2021-02-05,124.0003433227539,137.97999572753906,139.49000549316406,137.3800048828125,139.38999938964844,10051300
2021-02-08,125.9415283203125,140.13999938964844,140.3000030517578,138.17999267578125,138.1999969482422,10136400
